hits,title,year,authors,key,ee,venue_category
462,Toward site-specific and self-sufficient robotic fabrication on architectural scales.,2017,Julian C. Leland & Levi Cai & Neri Oxman,journals/scirobotics/LelandCO17,https://doi.org/10.1126/scirobotics.aam8986,Robotics
463,Meet L3-37; an elite self-modifying robot in Solo: A Star Wars Movie.,2018,,journals/scirobotics/X18f,https://doi.org/10.1126/scirobotics.aau1827,Robotics
464,Self-powered locomotion of a hydrogel water strider.,2021,Hong Zhu & Borui Xu & Yang Wang 0086 & Xiaoxia Pan & Zehua Qu & Yongfeng Mei,journals/scirobotics/ZhuXWPQM21,https://doi.org/10.1126/scirobotics.abe7925,Robotics
465,Digital architecture and robotic construction.,2017,,journals/scirobotics/X17b,https://doi.org/10.1126/scirobotics.aan3673,Robotics
466,Mechanical neural networks: Architected materials that learn behaviors.,2022,Ryan H. Lee & Erwin A. B. Mulder & Jonathan B. Hopkins,journals/scirobotics/LeeMH22,https://doi.org/10.1126/scirobotics.abq7278,Robotics
467,How adaptation; training; and customization contribute to benefits from exoskeleton assistance.,2021,Katherine L. Poggensee & Steven H. Collins,journals/scirobotics/PoggenseeC21,https://doi.org/10.1126/scirobotics.abf1078,Robotics
468,Bot self-destruction memes are no laughing matter in science fiction.,2022,Robin R. Murphy,journals/scirobotics/Murphy22g,https://doi.org/10.1126/scirobotics.adf9309,Robotics
469,Elastomeric passive transmission for autonomous force-velocity adaptation applied to 3D-printed prosthetics.,2018,Patricia Xu & David J. Levine & Cameron A. Aubin & Ho-Jung Yang & Michael F. Xiao & Lennard W. Wiesner & Robert F. Shepherd,journals/scirobotics/XuLAYXWS18,https://doi.org/10.1126/scirobotics.aau5543,Robotics
470,Soft phototactic swimmer based on self-sustained hydrogel oscillator.,2019,Yusen Zhao & Chen Xuan & Xiaoshi Qian & Yousif Alsaid & Mutian Hua & Lihua Jin & Ximin He,journals/scirobotics/ZhaoXQAHJH19,https://doi.org/10.1126/scirobotics.aax7112,Robotics
471,An origami-inspired; self-locking robotic arm that can be folded flat.,2018,Dae-Young Lee & Gwang-Pil Jung & Kyu-Jin Cho,journals/scirobotics/LeeJC18,https://doi.org/10.1126/scirobotics.aar2915,Robotics
472,Emergence of robust self-organized undulatory swimming based on local hydrodynamic force sensing.,2021,Robin Thandiackal & Kamilo Melo & Laura Paez & Johann Herault & Takeshi Kano & Kyoichi Akiyama & Frédéric Boyer & Dimitri Ryczko & Akio Ishiguro & Auke Jan Ijspeert,journals/scirobotics/ThandiackalMPHK21,https://doi.org/10.1126/scirobotics.abf6354,Robotics
473,Soft magnetic skin for super-resolution tactile sensing with force self-decoupling.,2021,Youcan Yan & Zhe Hu & Zhengbao Yang & Wenzhen Yuan & Chaoyang Song & Jia Pan & Yajing Shen,journals/scirobotics/YanHYYSPS21,https://doi.org/10.1126/scirobotics.abc8801,Robotics
474,Multi-expert learning of adaptive legged locomotion.,2020,Chuanyu Yang & Kai Yuan & Qiuguo Zhu & Wanming Yu & Zhibin Li 0001,journals/scirobotics/YuanZY020,https://doi.org/10.1126/scirobotics.abb2174,Robotics
475,Robot Operating System 2: Design; architecture; and uses in the wild.,2022,Steven Macenski & Tully Foote & Brian P. Gerkey & Chris Lalancette & William Woodall,journals/scirobotics/MacenskiFGLW22,https://doi.org/10.1126/scirobotics.abm6074,Robotics
476,Light-powered soft steam engines for self-adaptive oscillation and biomimetic swimming.,2021,Zhiwei Li & Nosang Vincent Myung & Yadong Yin,journals/scirobotics/LiMY21,https://doi.org/10.1126/scirobotics.abi4523,Robotics
477,A highly sensitive; self-powered triboelectric auditory sensor for social robotics and hearing aids.,2018,Xianjie Pu & Jie Chen 0034 & Yan Meng & Min-Hsin Yeh & Guanlin Liu & Qian Tang & Baodong Chen & Di Liu & Song Qi & Changsheng Wu & Chenguo Hu & Jie Wang 0007 & Zhong Lin Wang,journals/scirobotics/PuCMYLTCLQWHWW18,https://doi.org/10.1126/scirobotics.aat2516,Robotics
478,Toward autonomous architecture: The convergence of digital design; robotics; and the built environment.,2017,Robert Stuart-Smith & Peter Scully,journals/scirobotics/Stuart-SmithS17,https://doi.org/10.1126/scirobotics.aan3686,Robotics
479,Robot-induced perturbations of human walking reveal a selective generation of motor adaptation.,2017,Alexander Koenig & Giacomo Severini & Maurice Smith & Paolo Bonato,journals/scirobotics/KoenigSSB17,https://doi.org/10.1126/scirobotics.aam7749,Robotics
480,Fully body visual self-modeling of robot morphologies.,2022,Boyuan Chen & Robert Kwiatkowski & Carl Vondrick & Hod Lipson,journals/scirobotics/ChenKVL22,https://doi.org/10.1126/scirobotics.abn1944,Robotics
481,Task-agnostic self-modeling machines.,2019,Hod Lipson,journals/scirobotics/Lipson19,https://doi.org/10.1126/scirobotics.aau9354,Robotics
482,Sustainable manufacturing of sensors onto soft systems using self-coagulating conductive Pickering emulsions.,2020,Sang Yup Kim & Youngwoo Choo & Raymond Adam Bilodeau & Michelle C. Yuen & Gilad Kaufman & Dylan S. Shah & Chinedum O. Osuji & Rebecca Kramer-Bottiglio,journals/scirobotics/KimCBYKSOK20,https://doi.org/10.1126/scirobotics.aay3604,Robotics
483,Neuromorphic computing hardware and neural architectures for robotics.,2022,Yulia Sandamirskaya & Mohsen Kaboli & Jörg Conradt & Tansu Celikel,journals/scirobotics/SandamirskayaKC22,https://doi.org/10.1126/scirobotics.abl8419,Robotics
484,Self-propelled hydrogels that glide on water.,2021,Jinlong Song & Yang Chen,journals/scirobotics/SongC21,https://doi.org/10.1126/scirobotics.abh1399,Robotics
485,Hygrobot: A self-locomotive ratcheted actuator powered by environmental humidity.,2018,Jonghyun Ha & Minhee Lee & Keunhwan Park & Gee Ho Park & Tae Hyun Choi & Kyu-Jin Cho & Ho-Young Kim,journals/scirobotics/HaLPPCCK18,https://doi.org/10.1126/scirobotics.aar2629,Robotics
486,Effortless creation of safe robots from modules through self-programming and self-verification.,2019,Matthias Althoff & Andrea Giusti & Stefan B. Liu & Aaron Pereira,journals/scirobotics/AlthoffGLP19,https://doi.org/10.1126/scirobotics.aaw1924,Robotics
487,An adaptive deep reinforcement learning framework enables curling robots with human-like performance in real-world conditions.,2020,Dong-Ok Won & Klaus-Robert Müller & Seong-Whan Lee,journals/scirobotics/MullerL20,https://doi.org/10.1126/scirobotics.abb9764,Robotics
488,Toward adaptive robotic sampling of phytoplankton in the coastal ocean.,2019,Glaucia Moreira Fragoso & Emlyn J. Davies & Jenny E. Ullgren & Renato Mendes & Geir Johnsen & Ingrid Ellingsen & Jo Eidsvik & Martin Ludvigsen & Kanna Rajan,journals/scirobotics/FragosoDUMJEELR19,https://doi.org/10.1126/scirobotics.aav3041,Robotics
489,Self-driving cars: A city perspective.,2019,Fabio Duarte,journals/scirobotics/Duarte19,https://doi.org/10.1126/scirobotics.aav9843,Robotics
490,Self-reconfigurable multilegged robot swarms collectively accomplish challenging terradynamic tasks.,2021,Yasemin Ozkan Aydin & Daniel I. Goldman,journals/scirobotics/AydinG21,https://doi.org/10.1126/scirobotics.abf1628,Robotics
491,Biohybrid soft robots with self-stimulating skeletons.,2021,Maria Guix & Rafael Mestre & Tania Patiño & Marco De Corato & Judith Fuentes & Giulia Zarpellon & Samuel Sánchez,journals/scirobotics/GuixMPCFZS21,https://doi.org/10.1126/scirobotics.abe7577,Robotics
492,When less is more: Robot swarms adapt better to changes with constrained communication.,2021,Mohamed S. Talamali & Arindam Saha & James A. R. Marshall & Andreagiovanni Reina,journals/scirobotics/TalamaliSMR21,https://doi.org/10.1126/scirobotics.abf1416,Robotics
493,Self-healing soft pneumatic robots.,2017,Joost Brancart & Dirk Lefeber & Guy Van Assche & Bram Vanderborght,journals/scirobotics/BrancartLAV17,https://doi.org/10.1126/scirobotics.aan4268,Robotics
494,Decoupled nonlinear adaptive control of position and stiffness for pneumatic soft robots.,2021,Maja Trumic & Kosta Jovanovic & Adriano Fagiolini,journals/ijrr/TrumicJF21,https://doi.org/10.1177/0278364920903787,Robotics
495,Autonomous adaptive exploration using realtime online spatiotemporal topic modeling.,2014,Yogesh A. Girdhar & Philippe Giguère & Gregory Dudek,journals/ijrr/GirdharGD14,https://doi.org/10.1177/0278364913507325,Robotics
496,Concurrent filtering and smoothing: A parallel architecture for real-time navigation and full smoothing.,2014,Stephen Williams & Vadim Indelman & Michael Kaess & Richard Roberts 0001 & John J. Leonard & Frank Dellaert,journals/ijrr/WilliamsIK0LD14,https://doi.org/10.1177/0278364914531056,Robotics
497,Self-help: Seeking out perplexing images for ever improving topological mapping.,2013,Rohan Paul & Paul Newman 0001,journals/ijrr/PaulN13,https://doi.org/10.1177/0278364913509859,Robotics
498,Asynchronous adaptive conditioning for visual-inertial SLAM.,2015,Nima Keivan & Gabe Sibley,journals/ijrr/KeivanS15,https://doi.org/10.1177/0278364915602544,Robotics
499,Local flow sensing on helical microrobots for semi-automatic motion adaptation.,2020,Antoine Barbot & Dominique Decanini & Gilgueng Hwang,journals/ijrr/BarbotDH20,https://doi.org/10.1177/0278364919894374,Robotics
500,"Model-based online learning and adaptive control for a ""human-wearable soft robot"" integrated system.",2021,Zhi Qiang Tang & HoLam Heung & Kai-Yu Tong & Zheng Li 0012,journals/ijrr/TangHTL21,https://doi.org/10.1177/0278364919873379,Robotics
501,Adaptive tensegrity locomotion: Controlling a compliant icosahedron with symmetry-reduced reinforcement learning.,2021,David Allen Surovik & Kun Wang & Massimo Vespignani & Jonathan Bruce & Kostas E. Bekris,journals/ijrr/SurovikWVBB21,https://doi.org/10.1177/0278364919859443,Robotics
502,Multi-step prediction of nonlinear Gaussian Process dynamics models with adaptive Gaussian mixtures.,2015,Jason Hardy & Frank Havlak & Mark E. Campbell,journals/ijrr/HardyHC15,https://doi.org/10.1177/0278364915584007,Robotics
503,Learning task-oriented grasping for tool manipulation from simulated self-supervision.,2020,Kuan Fang & Yuke Zhu & Animesh Garg & Andrey Kurenkov & Viraj Mehta & Li Fei-Fei 0001 & Silvio Savarese,journals/ijrr/FangZGKMFS20,https://doi.org/10.1177/0278364919872545,Robotics
504,Adaptive bias and attitude observer on the special orthogonal group for true-north gyrocompass systems: Theory and preliminary results.,2020,Andrew R. Spielvogel & Louis L. Whitcomb,journals/ijrr/SpielvogelW20,https://doi.org/10.1177/0278364919881689,Robotics
505,Perching with a robotic insect using adaptive tracking control and iterative learning control.,2016,Pakpong Chirarattananon & Kevin Y. Ma & Robert J. Wood,journals/ijrr/Chirarattananon16,https://doi.org/10.1177/0278364916632896,Robotics
506,Online self-supervised learning for dynamic object segmentation.,2015,Vitor Campanholo Guizilini & Fabio Ramos 0001,journals/ijrr/GuiziliniR15,https://doi.org/10.1177/0278364914566514,Robotics
507,Adaptive informative path planning in metric spaces.,2016,Zhan Wei Lim & David Hsu & Wee Sun Lee,journals/ijrr/LimHL16,https://doi.org/10.1177/0278364915596378,Robotics
508,Task space adaptation via the learning of gait controllers of magnetic soft millirobots.,2021,Sinan Özgün Demir & Utku Culha & Alp Can Karacakol & Abdon Pena-Francesch & Sebastian Trimpe & Metin Sitti,journals/ijrr/DemirCKPTS21,https://doi.org/10.1177/02783649211021869,Robotics
509,Rapid calibration of a multi-sensorial humanoid's upper body: An automatic and self-contained approach.,2015,Oliver Birbach & Udo Frese & Berthold Bäuml,journals/ijrr/BirbachFB15,https://doi.org/10.1177/0278364914548201,Robotics
510,Self-calibration for a 3D laser.,2012,Mark Sheehan & Alastair Harrison & Paul Newman 0001,journals/ijrr/SheehanHN12,https://doi.org/10.1177/0278364911429475,Robotics
511,Online self-calibration for robotic systems.,2016,Jérôme Maye & Hannes Sommer & Gabriel Agamennoni & Roland Siegwart & Paul Timothy Furgale,journals/ijrr/MayeSASF16,https://doi.org/10.1177/0278364915596232,Robotics
512,Compact models for adaptive sampling in marine robotics.,2020,Trygve Olav Fossum & John P. Ryan 0001 & Tapan Mukerji & Jo Eidsvik & Thom Maughan & Martin Ludvigsen & Kanna Rajan,journals/ijrr/FossumRMEMLR20,https://doi.org/10.1177/0278364919884141,Robotics
513,Leveraging experience for robust; adaptive nonlinear MPC on computationally constrained systems with time-varying state uncertainty.,2018,Vishnu R. Desaraju & Alexander Spitzer & Cormac O'Meadhra & Lauren Lieu & Nathan Michael,journals/ijrr/DesarajuSOLM18,https://doi.org/10.1177/0278364918793717,Robotics
514,Self-organized aggregation without computation.,2014,Melvin Gauci & Jianing Chen & Wei Li 0055 & Tony J. Dodd & Roderich Groß,journals/ijrr/GauciCLDG14,https://doi.org/10.1177/0278364914525244,Robotics
515,SoftCubes: Stretchable and self-assembling three-dimensional soft modular matter.,2014,Sehyuk Yim & Metin Sitti,journals/ijrr/YimS14,https://doi.org/10.1177/0278364914527630,Robotics
516,Quality of teleoperator adaptive control for telerobotic operations.,2014,Yunyi Jia & Ning Xi 0001 & Shuang Liu & Yunxia Wang & Xin Li & Sheng Bi,journals/ijrr/JiaXLWLB14,https://doi.org/10.1177/0278364914556124,Robotics
517,Adaptively Informed Trees (AIT*) and Effort Informed Trees (EIT*): Asymmetric bidirectional sampling-based path planning.,2022,Marlin P. Strub & Jonathan D. Gammell,journals/ijrr/StrubG22,https://doi.org/10.1177/02783649211069572,Robotics
518,Self-supervised learning for using overhead imagery as maps in outdoor range sensor localization.,2021,Tim Y. Tang & Daniele De Martini & Shangzhe Wu & Paul Newman 0001,journals/ijrr/TangMWN21,https://doi.org/10.1177/02783649211045736,Robotics
519,Active planning for underwater inspection and the benefit of adaptivity.,2013,Geoffrey A. Hollinger & Brendan J. Englot & Franz S. Hover & Urbashi Mitra & Gaurav S. Sukhatme,journals/ijrr/HollingerEHMS13,https://doi.org/10.1177/0278364912467485,Robotics
520,Dynamic regret convergence analysis and an adaptive regularization algorithm for on-policy robot imitation learning.,2021,Jonathan N. Lee & Michael Laskey & Ajay Kumar Tanwani & Anil Aswani & Ken Goldberg,journals/ijrr/LeeLTAG21,https://doi.org/10.1177/0278364920985879,Robotics
521,Adaptive synergies for the design and control of the Pisa/IIT SoftHand.,2014,Manuel G. Catalano & Giorgio Grioli & Edoardo Farnioli & Alessandro Serio & Cristina Piazza & Antonio Bicchi,journals/ijrr/CatalanoGFSPB14,https://doi.org/10.1177/0278364913518998,Robotics
522,The Ocean One hands: An adaptive design for robust marine manipulation.,2017,Hannah Stuart & Shiquan Wang & Oussama Khatib & Mark R. Cutkosky,journals/ijrr/StuartWKC17,https://doi.org/10.1177/0278364917694723,Robotics
523,Design and implementation of a novel architecture for physical human-UAV interaction.,2017,Sujit Rajappa & Heinrich H. Bülthoff & Paolo Stegagno,journals/ijrr/RajappaBS17,https://doi.org/10.1177/0278364917708038,Robotics
524,Adaptive fovea for scanning depth sensors.,2020,Zaid Tasneem & Charuvahan Adhivarahan & Dingkang Wang & Huikai Xie & Karthik Dantu & Sanjeev J. Koppal,journals/ijrr/TasneemAWXDK20,https://doi.org/10.1177/0278364920920931,Robotics
525,Adaptive human-inspired compliant contact primitives to perform surface-surface contact under uncertainty.,2016,Mohammad Khansari 0001 & Ellen Klingbeil & Oussama Khatib,journals/ijrr/KhansariKK16,https://doi.org/10.1177/0278364916648389,Robotics
526,Adaptive communication in multi-robot systems using directionality of signal strength.,2015,Stephanie Gil & Swarun Kumar & Dina Katabi & Daniela Rus,journals/ijrr/GilKKR15,https://doi.org/10.1177/0278364914567793,Robotics
527,Decentralized path planning for coverage tasks using gradient descent adaptive control.,2014,Daniel E. Soltero & Mac Schwager & Daniela Rus,journals/ijrr/SolteroSR14,https://doi.org/10.1177/0278364913497241,Robotics
528,Human-robot mutual adaptation in collaborative tasks: Models and experiments.,2017,Stefanos Nikolaidis & David Hsu & Siddhartha S. Srinivasa,journals/ijrr/NikolaidisHS17,https://doi.org/10.1177/0278364917690593,Robotics
529,Asymptotically optimal feedback planning using a numerical Hamilton-Jacobi-Bellman solver and an adaptive mesh refinement.,2016,Dmitry S. Yershov & Emilio Frazzoli,journals/ijrr/YershovF16,https://doi.org/10.1177/0278364915602958,Robotics
530,An assistive decision-and-control architecture for force-sensitive hand-arm systems driven by human-machine interfaces.,2015,Jörn Vogel & Sami Haddadin & Beata Jarosiewicz & John D. Simeral & Daniel Bacher & Leigh R. Hochberg & John P. Donoghue & Patrick van der Smagt,journals/ijrr/VogelHJSBHDS15,https://doi.org/10.1177/0278364914561535,Robotics
531,Adaptive collective decision-making in limited robot swarms without communication.,2013,Serge Kernbach & Dagmar Häbe & Olga Kernbach & Ronald Thenius & Gerald Radspieler & Toshifumi Kimura & Thomas Schmickl,journals/ijrr/KernbachHKTRKS13,https://doi.org/10.1177/0278364912468636,Robotics
532,A hybrid systems model for simple manipulation and self-manipulation systems.,2016,Aaron M. Johnson & Samuel A. Burden & Daniel E. Koditschek,journals/ijrr/JohnsonBK16,https://doi.org/10.1177/0278364916639380,Robotics
533,Sequential contact-based adaptive grasping for robotic hands.,2022,George Jose Pollayil & Mathew Jose Pollayil & Manuel Giuseppe Catalano & Antonio Bicchi & Giorgio Grioli,journals/ijrr/PollayilPCBG22,https://doi.org/10.1177/02783649221081154,Robotics
534,Robot perceptual adaptation to environment changes for long-term human teammate following.,2022,Sriram Siva & Hao Zhang 0011,journals/ijrr/SivaZ22,https://doi.org/10.1177/0278364919896625,Robotics
535,Integrated control of a multiple-degree-of-freedom hand and arm using a reactive architecture based on high-speed proximity sensing.,2019,Keisuke Koyama & Makoto Shimojo & Aiguo Ming & Masatoshi Ishikawa,journals/ijrr/KoyamaSMI19,https://doi.org/10.1177/0278364919875811,Robotics
536,Simultaneous self-calibration and navigation using trajectory optimization.,2018,James A. Preiss & Karol Hausman & Gaurav S. Sukhatme & Stephan Weiss 0002,journals/ijrr/PreissHSW18,https://doi.org/10.1177/0278364918781734,Robotics
537,Adapting to sensing and actuation variations in multi-robot coverage.,2017,Alyssa Pierson & Lucas Coelho Figueiredo & Luciano C. A. Pimenta & Mac Schwager,journals/ijrr/PiersonFPS17,https://doi.org/10.1177/0278364916688103,Robotics
